parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed
ANO_Peak_Minutes_C1,Propionivibrio,-0.4405890924538466,0.007158842711677184,36,-0.44411756196894037,0.010884432175690392,32,0.02275551649754461,0.04858640343181144,True
ANO_Peak_Minutes_C1,Prosthecobacter,0.29848088862094296,0.07702110610377826,36,0.29189454997388437,0.10501008533953432,32,0.15261872748668057,0.26387035922716995,False
ANO_Peak_Minutes_C1,Proteiniclasticum,-0.5356181475224595,0.0007614707256324355,36,-0.5185157250541571,0.002363611665939624,32,0.0038254850242461385,0.014835542413757223,True
ANO_Peak_Minutes_C1,Pseudofulvimonas,-0.24150943600690183,0.1558925605344687,36,-0.2746526109159935,0.12818900824064322,32,0.26692984663037783,0.30059927599756586,False
ANO_Peak_Minutes_C1,Pseudomonas,0.030291688781537183,0.8607842565353482,36,-0.07076482007749185,0.7003390525168087,32,0.9095967829156784,0.823343984188477,False
ANO_Peak_Minutes_C1,Pseudorhodobacter,-0.38622677781036757,0.01998251335483783,36,-0.33931908982738723,0.057444588207988256,32,0.052169196002889495,0.1705095992109536,False
ANO_Peak_Minutes_C1,Pseudorhodoplanes,0.024679288869040483,0.8863916871909125,36,0.0021300432368116943,0.9907687298362186,32,0.9281429879132725,0.9956710552547341,False
ANO_Peak_Minutes_C1,Pseudoxanthomonas,-0.4361397932604756,0.007834990844606845,36,-0.42528707439372376,0.015243652143237335,32,0.02446469438330966,0.06293402559879226,False
ANO_Peak_Minutes_C1,Reyranella,-0.48055643017644334,0.0030118953700072988,36,-0.4582876367696598,0.008343831783725695,32,0.011344660812028937,0.039713887574888904,True
ANO_Peak_Minutes_C1,Rheinheimera,-0.24474913761312236,0.15024832218549122,36,-0.2873524738266689,0.11078404436649873,32,0.25920228462082096,0.27328414928570116,False
ANO_Peak_Minutes_C1,Rhizobiaceae,-0.006754136731196272,0.968814634940926,36,-0.05667716340967912,0.7580014859828633,32,0.9799525960605476,0.8571801279310973,False
ANO_Peak_Minutes_C1,Rhodanobacteraceae,-0.021054518316400164,0.9029923438574711,36,0.021839252719675382,0.9055604107625338,32,0.938737479016651,0.947464466501986,False
ANO_Peak_Minutes_C1,Rhodobacter,0.22182302838233092,0.19352016276643114,36,0.23991497870911105,0.18597464442595868,32,0.31430088936108586,0.3800094225467203,False
ANO_Peak_Minutes_C1,Rhodobacteraceae,0.41905657287163794,0.010962135966982237,36,0.38143164817807973,0.031236877906138088,32,0.03208625199094801,0.10772532532328088,False
ANO_Peak_Minutes_C1,Rhodococcus,-0.24947302430730822,0.1422871706259878,36,-0.19195078259592863,0.292587237413064,32,0.24819910338740991,0.5052482516716771,False
ANO_Peak_Minutes_C1,Rhodocyclaceae,-0.21918568046212222,0.19900678107222622,36,-0.271591183128678,0.1326708231266297,32,0.320885354076559,0.3072944549982405,False
ANO_Peak_Minutes_C1,Rhodoferax,0.12728914980205008,0.4594221808710722,36,0.10569454050535391,0.5647995670311496,32,0.5927404600620961,0.734346609733859,False
ANO_Peak_Minutes_C1,Rhodopirellula,-0.2780276136652842,0.10062189272727357,36,-0.24577667344376683,0.17512690652183133,32,0.18936531652970293,0.37108635093936343,False
ANO_Peak_Minutes_C1,Rhodoplanes,0.21349100298254314,0.21122176838063267,36,0.2133821738934812,0.24095115165045453,32,0.3352648018086949,0.445796944735569,False
ANO_Peak_Minutes_C1,Romboutsia,0.18392080320553805,0.28292467033212676,36,0.12729082905057706,0.4875258255964481,32,0.4179989025151813,0.6856582424028863,False
ANO_Peak_Minutes_C1,Roseiflexaceae,-0.1056658507603565,0.5396507054799573,36,-0.23566414153387144,0.1941304345507934,32,0.6651644486425091,0.38943546527043127,False
ANO_Peak_Minutes_C1,Roseomonas,-0.2759555473410214,0.10328995848080388,36,-0.2552094140245304,0.1586242819835572,32,0.1934089632041777,0.34765761173408705,False
ANO_Peak_Minutes_C1,Runella,0.0973852765462578,0.5720491676134963,36,0.13474821265357653,0.4621643354259902,32,0.6910631421647151,0.667058705168983,False
ANO_Peak_Minutes_C1,Rurimicrobium,0.1636304503117883,0.34029527451924524,36,0.1044461182617129,0.5694313342531011,32,0.4781561364066915,0.7368863374997617,False
ANO_Peak_Minutes_C1,SH-PL14,-0.3987145427623039,0.016009679990752035,36,-0.3715342392431463,0.03628654320638949,32,0.04351894761662905,0.12134475063454409,False
ANO_Peak_Minutes_C1,SM1A02,-0.053320354546978026,0.7574346503852675,36,-0.017689583683621092,0.9234463397545993,32,0.8371151450850786,0.956675887511115,False
ANO_Peak_Minutes_C1,SM2D12,0.29950982106646146,0.07595909095527553,36,0.27874674229108487,0.12237121413410196,32,0.15106332518830762,0.2917154908663574,False
ANO_Peak_Minutes_C1,Sandaracinobacter,-0.4182211156956842,0.011138942859259475,36,-0.38814091501243214,0.028151032411250988,32,0.0325172280444645,0.09981835198153648,False
ANO_Peak_Minutes_C1,Sandaracinus,-0.446618005751917,0.006322838021034547,36,-0.4521855788403462,0.009368251364445909,32,0.0205780893420653,0.04317797646806056,True
ANO_Peak_Minutes_C1,Sediminibacterium,-0.5087367903333929,0.0015332847555232954,36,-0.46735741665290276,0.006997556713580746,32,0.0065766251761300906,0.03487918908932246,True
ANO_Peak_Minutes_C1,Shewanella,0.1477098690216303,0.38994808156493704,36,0.1405864731541093,0.4428081980116819,32,0.5269029105162254,0.6499368310123623,False
ANO_Peak_Minutes_C1,Shinella,-0.07416072182532146,0.667302173814085,36,-0.08795718723294554,0.6321558630317529,32,0.7686342003188035,0.7819590757299743,False
ANO_Peak_Minutes_C1,Simplicispira,0.07810925101489435,0.6506864659000204,36,0.09346962979630093,0.6108757325562931,32,0.7555897311389171,0.7676065854296259,False
ANO_Peak_Minutes_C1,Singulisphaera,-0.46703829857758933,0.004083176348932095,36,-0.4206807593639276,0.01650759574060457,32,0.014401622670489183,0.06696864772920219,False
ANO_Peak_Minutes_C1,Sphingomonas,-0.16770114880389858,0.32825102696844083,36,-0.08407067559006962,0.6473363467113814,32,0.4665773970242623,0.7930000771086138,False
ANO_Peak_Minutes_C1,Sphingopyxis,-0.4553132180811692,0.005265438044435046,36,-0.4697642796259459,0.006673072003088662,32,0.01770885711331606,0.03357641389685713,True
ANO_Peak_Minutes_C1,Sphingosinicella,-0.44501335245251844,0.00653671028757729,36,-0.4705085833897112,0.006575362107169507,32,0.021083948681575718,0.03314446872853761,True
ANO_Peak_Minutes_C1,Stappia,-0.30055159401727116,0.07489548036267508,36,-0.3332358824174932,0.06235851417092242,32,0.14951005229474298,0.18120668587915237,False
ANO_Peak_Minutes_C1,Stenotrophomonas,-0.5484331630544806,0.0005341318943967603,36,-0.4911881151000166,0.0043075415817844685,32,0.002900447464052408,0.02388611404239588,True
ANO_Peak_Minutes_C1,Sulfuritalea,0.38032898136818905,0.022126677803690424,36,0.32946849610744283,0.06556334855524559,32,0.05650771409216812,0.18841328014841724,False
ANO_Peak_Minutes_C1,Taibaiella,-0.4912720045153606,0.002345562904045906,36,-0.5537208225966811,0.0010101962210148168,32,0.009328567170544581,0.007551124916065663,True
ANO_Peak_Minutes_C1,Terrimicrobium,0.42233807832486564,0.010290529900252015,36,0.3669788288382532,0.038822685962543915,32,0.03053623587306888,0.12693480716495192,False
ANO_Peak_Minutes_C1,Terrimonas,0.5254384452930358,0.0009993362003740624,36,0.47080089907970724,0.0065373229146565215,32,0.00466909219139591,0.03301749627363132,True
ANO_Peak_Minutes_C1,Tetrasphaera,0.09877927800204406,0.566533756238334,36,0.007534839899382285,0.967353155350623,32,0.6866636761847095,0.9816800681964558,False
ANO_Peak_Minutes_C1,Thauera,-0.5650404561944322,0.0003301011281685363,36,-0.521289919176709,0.002217698376218452,32,0.0019666482070200913,0.014039731389450723,True
ANO_Peak_Minutes_C1,Thermomonas,0.32841886512290525,0.05051270780516971,36,0.253389655225394,0.16171754571838376,32,0.10912670774486105,0.3525202406985256,False
ANO_Peak_Minutes_C1,Treponema,-0.15300989373135043,0.3729711479375462,36,-0.21968151581098525,0.22701281553113514,32,0.5099799591340141,0.4282534900899447,False
ANO_Peak_Minutes_C1,Trichococcus,0.12848035842319225,0.4551965483531236,36,0.12097567889167014,0.5095467431021672,32,0.5890380058495305,0.7035039977294612,False
ANO_Peak_Minutes_C1,Tundrisphaera,-0.1823556098429779,0.2871126030714609,36,-0.1898577958927089,0.29798139071341095,32,0.4223681513943883,0.5115932070078406,False
ANO_Peak_Minutes_C1,Turneriella,-0.014699851331870342,0.9321891367121521,36,-0.07082766936919904,0.7000851706028499,32,0.956453667210638,0.8231503181262757,False
ANO_Peak_Minutes_C1,Undibacterium,-0.39908531911216316,0.01590269227105546,36,-0.39822806937685357,0.023984315230436083,32,0.04329020094465384,0.08849786104412927,False
ANO_Peak_Minutes_C1,Vicingus,0.30515450605895816,0.07033444987036178,36,0.2857205745798599,0.11291557532090297,32,0.1422240058860341,0.2772446925819973,False
ANO_Peak_Minutes_C1,Williamwhitmaniaceae,0.4264334180395452,0.00950168920546321,36,0.3900921735231859,0.027301922359191585,32,0.028660215557330886,0.09765413537768265,False
ANO_Peak_Minutes_C1,Xanthobacter,0.12111733804663832,0.4816480165430863,36,0.15754329372361964,0.38916190934717676,32,0.6137450770567364,0.5977379800015677,False
ANO_Peak_Minutes_C1,Xanthobacteraceae,-0.2021696172107938,0.23702059901317712,36,-0.24179787872935168,0.18243998971423292,32,0.3655586930934001,0.3749785315297778,False
ANO_Peak_Minutes_C1,Xanthomonadaceae,-0.31859309758018123,0.058254606912494115,36,-0.4074198581566666,0.02064262540317638,32,0.1223904345933831,0.0792991604910659,False
ANO_Peak_Minutes_C1,Zoogloea,-0.5246619352753615,0.001019921083235634,36,-0.52552804860091,0.0020099010409780835,32,0.004738724248580534,0.012931306979137866,True
ANO_Peak_Minutes_C1,alphaI_cluster,0.5113374527166209,0.0014364493951565453,36,0.4827709561418836,0.005132698366819223,32,0.006256523476202147,0.02746167299019676,True
ANO_Peak_Minutes_C1,env,-0.5303461382031206,0.000877518601381006,36,-0.4835057920933571,0.005055633122625863,32,0.004232712902150529,0.027134097772505805,True
ANO_Peak_Minutes_C1,midas_f_43946,-0.011582009330827432,0.9465484974250745,36,-0.05436579932344722,0.7675949699670687,32,0.9656276550052668,0.8630844489991809,False
ANO_Peak_Minutes_C1,midas_g_100,0.3413157623338603,0.04162445296848808,36,0.2964238079565499,0.09948106105217089,32,0.09320802118759809,0.2545981935991565,False
ANO_Peak_Minutes_C1,midas_g_100370,0.3374879916848324,0.04411923280086718,36,0.29278427129099266,0.10390611034150594,32,0.09782797132748643,0.26227429795691765,False
ANO_Peak_Minutes_C1,midas_g_100664,-0.3644012446524788,0.028889393459333813,36,-0.39397891086616965,0.025673000333645623,32,0.06987607382136976,0.09309123211473266,False
ANO_Peak_Minutes_C1,midas_g_10077,0.18243829281622956,0.2868903767082455,36,0.20196090092721738,0.2676545076419902,32,0.4222060932401959,0.47863471588418893,False
ANO_Peak_Minutes_C1,midas_g_10471,0.13193880435637653,0.44304751029020745,36,0.17522372016309273,0.33744411338189273,32,0.577473852017215,0.5445945822939615,False
ANO_Peak_Minutes_C1,midas_g_10587,-0.19569555574600034,0.25269138211591713,36,-0.20034591017576645,0.27158022041082913,32,0.383822894804859,0.48298528647513,False
ANO_Peak_Minutes_C1,midas_g_10639,-0.4689064885117692,0.003917843271731219,36,-0.4983180098751568,0.003700466257693248,32,0.013945863417913857,0.021164937226806457,True
ANO_Peak_Minutes_C1,midas_g_10951,0.17835178418800915,0.2980064247591264,36,0.1330080327073866,0.4680191205369413,32,0.4343727416403903,0.6705653475818892,False
ANO_Peak_Minutes_C1,midas_g_113674,-0.2106091502073721,0.21759658066985638,36,-0.20860517031080544,0.2518945801272248,32,0.34249506486403053,0.45915086219395457,False
ANO_Peak_Minutes_C1,midas_g_115012,-0.2798466700799198,0.09832313502176297,36,-0.2639296924420344,0.144389894289845,32,0.18599600938708172,0.3251263738659277,False
ANO_Peak_Minutes_C1,midas_g_11527,0.14927625322993462,0.3848845964666492,36,0.14389242984170658,0.432045976893649,32,0.5215162522270823,0.6396281508775916,False
ANO_Peak_Minutes_C1,midas_g_11580,-0.08679558605422732,0.6147209066863294,36,-0.22837562903311878,0.20868778942591096,32,0.727065249360371,0.4073097416861969,False
ANO_Peak_Minutes_C1,midas_g_1159,0.42153779586536155,0.010451007408296641,36,0.43364135925405184,0.013157290811044482,32,0.03092416283564125,0.056287465122129114,False
ANO_Peak_Minutes_C1,midas_g_116209,-0.08616376617092042,0.6173086242739703,36,-0.051001065177367445,0.7816207991553511,32,0.7293812008930659,0.8720260833857544,False
ANO_Peak_Minutes_C1,midas_g_1166,0.13107679594151497,0.4460589455279239,36,0.08532563357995815,0.6424189400823139,32,0.5804891438292341,0.7893815369915743,False
ANO_Peak_Minutes_C1,midas_g_11689,-0.17544983847716217,0.30606481583154077,36,-0.19843295412946796,0.27627839211600763,32,0.44319885692495053,0.4881535695664993,False
ANO_Peak_Minutes_C1,midas_g_1178,-0.012802687215174002,0.9409243871280167,36,-0.020426052270602697,0.9116469311519577,32,0.9617723196271277,0.9508031769726489,False
ANO_Peak_Minutes_C1,midas_g_118,-0.22122445821211906,0.1947559917465251,36,-0.16746657424507377,0.35959531748450535,32,0.3156666879050557,0.5676861490063353,False
ANO_Peak_Minutes_C1,midas_g_118806,0.3123193941899356,0.06367101187531857,36,0.3165633456517544,0.07752650372851708,32,0.13132224922098346,0.2137978444490025,False
ANO_Peak_Minutes_C1,midas_g_1194,-0.4466549633438281,0.006317983914763774,36,-0.4612520311003364,0.007881517899496175,32,0.02056871203601159,0.03793314960010381,True
ANO_Peak_Minutes_C1,midas_g_120,0.13528726482971898,0.43145555598601265,36,0.14873641362681128,0.41653984429113855,32,0.5659020790929887,0.6246730166519766,False
ANO_Peak_Minutes_C1,midas_g_12111,0.36638801398425047,0.02796291659846992,36,0.35748208021080036,0.04456930164066073,32,0.06814102336231094,0.14116412745126644,False
ANO_Peak_Minutes_C1,midas_g_1221,0.027540676302829477,0.8733203539251013,36,0.06446183479824863,0.7259574132182574,32,0.9189987609433784,0.839254293128311,False
ANO_Peak_Minutes_C1,midas_g_12426,0.08359270296556683,0.6278854286485804,36,0.008949691917575421,0.9612271245404166,32,0.737615039897476,0.9785792466176532,False
ANO_Peak_Minutes_C1,midas_g_12777,0.5398038806200129,0.0006792407114813055,36,0.5400851018405565,0.0014195282121090118,32,0.003502355913899155,0.009824855868051463,True
ANO_Peak_Minutes_C1,midas_g_12864,0.3736307368376834,0.024790116032650085,36,0.3187810392985884,0.07535882243009721,32,0.06188477187990178,0.2095142222558032,False
ANO_Peak_Minutes_C1,midas_g_12887,0.4081854326241959,0.013458871118716862,36,0.3392346204327753,0.057510663638649394,32,0.03789930865192222,0.17054085426371565,False
ANO_Peak_Minutes_C1,midas_g_13168,0.04730799952536085,0.7840970226097095,36,0.10890423250068096,0.5529709380300637,32,0.856961733967383,0.7306128533340526,False
ANO_Peak_Minutes_C1,midas_g_13287,0.48441711256655456,0.0027549514308657865,36,0.4752787484497669,0.005977657212774439,32,0.010540595823195116,0.030858041603664326,True
ANO_Peak_Minutes_C1,midas_g_1334,-0.13473360366874207,0.43336058757103874,36,-0.12469859920898554,0.4965054772247167,32,0.5678292680678207,0.6917438400417413,False
ANO_Peak_Minutes_C1,midas_g_1341,-0.40844478407584267,0.01339415378019403,36,-0.37505262930841526,0.0344208688164392,32,0.03773884622964762,0.11620223015121106,False
ANO_Peak_Minutes_C1,midas_g_13682,0.2281217294341602,0.18084808693883855,36,0.2103703384516201,0.247813174844327,32,0.2986965789187059,0.45324740831924426,False
ANO_Peak_Minutes_C1,midas_g_1400,0.038230246545311264,0.8248066957545866,36,0.008251584029846121,0.9642495442089548,32,0.8833069292730029,0.9800303402105947,False
ANO_Peak_Minutes_C1,midas_g_1409,0.42682167304838237,0.00942965094870549,36,0.3700071253824078,0.03712135881107278,32,0.028468114277833714,0.123257117276417,False
ANO_Peak_Minutes_C1,midas_g_1421,0.2464763513426559,0.14730069470092477,36,0.17842359566175467,0.3285546765129824,32,0.2550455937809253,0.5405474937157396,False
ANO_Peak_Minutes_C1,midas_g_14268,0.2608793308106218,0.1243459746562149,36,0.3151166736808446,0.07896631367038867,32,0.22382889494849675,0.21674877070483503,False
ANO_Peak_Minutes_C1,midas_g_14365,-0.5426074155220343,0.0006286670232317008,36,-0.49355149015262295,0.00409746538114096,32,0.003297023332099453,0.022925285349682516,True
ANO_Peak_Minutes_C1,midas_g_15015,0.3719974351166864,0.025478274272427746,36,0.3633679920592798,0.040932839141058615,32,0.06322420268102623,0.13184666091613523,False
ANO_Peak_Minutes_C1,midas_g_155,0.296497408415356,0.07910093511420682,36,0.23880937972888475,0.18807235909181963,32,0.1558254793577176,0.38133198059565565,False
ANO_Peak_Minutes_C1,midas_g_15976,-0.46101905864278736,0.004657662822307456,36,-0.41693874886396753,0.017597581871231588,32,0.016042547930418746,0.07015824145559281,False
ANO_Peak_Minutes_C1,midas_g_16643,0.4079265959516377,0.013523722822155757,36,0.3456839478174289,0.05263551264490103,32,0.03807128910247567,0.16005556182375524,False
ANO_Peak_Minutes_C1,midas_g_1668,-0.27658820862548905,0.1024696888353737,36,-0.1585522693721081,0.38609318634261797,32,0.19227012972151647,0.5948086291282961,False
ANO_Peak_Minutes_C1,midas_g_171,0.4197036645530334,0.010826834043426697,36,0.3528703411888999,0.04759549310244944,32,0.03177944024120685,0.14832822259156317,False
ANO_Peak_Minutes_C1,midas_g_17492,-0.4779340650026079,0.0031981022266922,36,-0.45137842886217383,0.009511405724001717,32,0.0119126165828842,0.043701753594719527,True
ANO_Peak_Minutes_C1,midas_g_17586,-0.22693222391802553,0.18319492714258048,36,-0.2443717656035585,0.17768504317550163,32,0.30150610225625274,0.37396835682447194,False
ANO_Peak_Minutes_C1,midas_g_17587,-0.38594386146375564,0.020081257790265414,36,-0.3898359073528557,0.027412228495052114,32,0.052387637613238384,0.09792940023362726,False
ANO_Peak_Minutes_C1,midas_g_17667,0.5536516426018737,0.00046041482039992993,36,0.5303189775152239,0.0017955904786562703,32,0.002563570049393682,0.011803696155822926,True
ANO_Peak_Minutes_C1,midas_g_179,0.4811160537088468,0.0029734036839230617,36,0.4767547283156913,0.00580239275052948,32,0.011219944556128065,0.030226554835246826,True
ANO_Peak_Minutes_C1,midas_g_1792,-0.43023885443073184,0.008815429207803226,36,-0.38365455020642836,0.030185382730891695,32,0.026980673688699965,0.10497220900291147,False
ANO_Peak_Minutes_C1,midas_g_18382,0.4398983433506587,0.007260413436468168,36,0.39316957835127936,0.026005444864821585,32,0.023029227407550083,0.09401996773582243,False
ANO_Peak_Minutes_C1,midas_g_18395,0.10994975981182753,0.5232415826644071,36,0.11384291311320145,0.5349990040099735,32,0.6513560190040961,0.7251522357499864,False
