ko	mag	iterativeID	genus	CAN_1	CAN_2	CAN_3	CAN_4	CAN_5
K03821	coasm_bin.142	Sphingobacteriales.30	OLB10	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.147	Holophaga.1_m	Holophaga	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.15	Sulfuritalea.1_m	Sulfuritalea	2.5442	0.9866	1.8904	1.4797	0.0406
K03821	coasm_bin.150	Ignavibacterium.5	JAGUXE01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.153	Phycisphaeraceae.20	JAFEBO01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.156	Saprospiraceae.3	M3007	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.157	Gammaproteobacteria.1_m	SHZI01	0.6109	0.4025	0.4139	0.4616	0.0000
K03821	coasm_bin.161	Planctomycetota.9	UBA2392	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.171	Inhella.1_m	Inhella	0.1472	1.1353	1.1360	0.1112	0.0000
K03821	coasm_bin.178	Ancalomicrobiaceae.2_m	CALBKH01	0.3820	0.4544	0.0863	1.5350	4.5237
K03821	coasm_bin.181	Anaerolineae.1_m	JAAEKA01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.183	Gemmatimonas.3	JAABRT01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.185	Accumulibacter.4_m	Accumulibacter	141.4266	79.9475	79.5558	234.9987	619.0376
K03821	coasm_bin.188	Bacteroidales.13	UBA5072	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.196	Beijerinckiaceae.3_m	JAIUNP01	1.1227	0.7561	0.8475	0.7879	0.0000
K03821	coasm_bin.2	Ottowia.1_m	Ottowia	23.3503	34.7687	34.7126	34.8304	22.5386
K03821	coasm_bin.201	Prosthecobacter.1_m	Prosthecobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.202	Albidovulum.1_m	Albidovulum	0.1696	0.6703	0.2360	0.3947	4.4399
K03821	coasm_bin.203	Fuscibacter.1_m	Fuscibacter	0.8088	1.0658	0.3654	0.2292	0.1150
K03821	coasm_bin.206	Oligoflexia.6	JAIEMT01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.207	Treponematales.1_m	UBA5200	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.208	Niveibacterium.1_m	Niveibacterium	0.0000	3.1253	1.2485	1.0201	0.0000
K03821	coasm_bin.209	Herpetosiphon.1_m	Herpetosiphon	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.213	Flavipsychrobacter.3_m	Flavipsychrobacter	0.5229	0.6890	0.0000	0.3950	1.1891
K03821	coasm_bin.214	Desulfobacillus.2_m	Desulfobacillus	9.0762	2.8994	5.0636	2.7115	0.4571
K03821	coasm_bin.215	Chiayiivirga.1_m	Chiayiivirga	1.8350	0.9957	2.1454	0.8155	0.0614
K03821	coasm_bin.218	Micropepsaceae.1_m	JADZAI01	0.6623	1.9222	3.7085	0.2998	0.1493
K03821	coasm_bin.219	Paracoccus.1_m	Paracoccus	0.8556	1.5882	1.2832	0.3784	0.5705
K03821	coasm_bin.22	Leptolinea.1_m	Leptolinea	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.221	Microgenomatia.2_m	1-14-0-10-56-10	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.222	Zoogloea.3_m	Zoogloea	1.7815	14.8327	8.2137	0.0000	0.0000
K03821	coasm_bin.223	Rhodocyclaceae.1_m	UBA1934	0.0000	0.1821	0.0000	0.3663	0.0399
K03821	coasm_bin.226	Arenimonas.1_m	Arenimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.231	Bryobacter.8	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.233	Gammaproteobacteria.7	SHZI01	0.5686	1.2175	0.3853	0.1074	0.0000
K03821	coasm_bin.237	Holophaga.2_m	Holophaga	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.238	Rhodothermaceae.5	BA12	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.24	Absconditicoccaceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.240	Villigracilis.2_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.246	Sulfuricystis.1_m	Sulfuricystis	0.8762	2.0616	1.4135	2.2041	0.7220
K03821	coasm_bin.248	Neotabrizicola.1_m	Neotabrizicola	0.0000	0.0949	0.1301	0.1088	0.1638
K03821	coasm_bin.249	Giesbergeria.2_m	Giesbergeria	5.6482	8.3555	8.0760	1.6149	0.2847
K03821	coasm_bin.25	Paceibacteria.3_m	UBA9973	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.250	Accumulibacter.5_m	Accumulibacter	50.6017	11.7569	17.4632	157.3421	10.3216
K03821	coasm_bin.251	Competibacter_A.3_m	Competibacter_A	0.0000	0.0000	0.0000	1.2145	0.4367
K03821	coasm_bin.255	Hydrogenophaga.1_m	Hydrogenophaga	0.5360	0.5654	0.1946	0.4863	0.0000
K03821	coasm_bin.256	Azonexus.3_m	Azonexus	0.7403	1.8148	2.1839	0.2758	0.2508
K03821	coasm_bin.258	Sandaracinus.1	JAEUKH01	0.0000	0.0000	0.0000	0.0000	1.5631
K03821	coasm_bin.259	Mariniflexile.1_m	Mariniflexile	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.260	Ca_Sarcinithrix.1	JAAEKA01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.261	Flexifilum.2_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.262	Phreatobacter.1_m	Phreatobacter	0.9718	1.6284	0.7210	2.1254	0.9207
K03821	coasm_bin.265	Rhodocyclaceae.20		0.5106	0.1861	0.3346	0.5056	1.0778
K03821	coasm_bin.268	Flavipsychrobacter.4_m	Flavipsychrobacter	0.0000	0.9396	1.0307	0.0000	0.0000
K03821	coasm_bin.27	Phycisphaeraceae.31		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.271	Casimicrobium.1_m	Casimicrobium	0.3313	1.0914	0.4490	0.2503	0.0000
K03821	coasm_bin.277	Dokdonella.3_m	Dokdonella	1.0919	1.9184	1.0961	6.4163	0.3449
K03821	coasm_bin.278	Kiritimatiellia.1_m	CALMUP01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.279	Xinfangfangia.1_m	Xinfangfangia	0.3646	0.0000	0.3985	0.2788	0.0832
K03821	coasm_bin.28	Rhodanobacteraceae.5	JADKFD01	2.5211	0.8305	1.8981	0.6349	0.1194
K03821	coasm_bin.280	Mesorhizobium_A.1_m	Mesorhizobium_A	0.2125	0.4458	0.1920	2.0450	0.9708
K03821	coasm_bin.286	Sphingobacteriales.9	UBA2475	2.7967	0.7370	3.5373	0.0000	0.0000
K03821	coasm_bin.289	Phreatobacter.2_m	Phreatobacter	0.1613	0.3543	0.2429	0.1625	0.0917
K03821	coasm_bin.290	Xanthobacteraceae.4	SCUB01	0.0000	0.4714	0.3232	0.0000	0.1627
K03821	coasm_bin.293	Verrucomicrobiales.2	Arctic95D-9	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.298	Bacteroidales.1_m	CAIVAT01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.305	Hydrogenedensaceae.8	JAEUWI01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.31	Rhodobacteraceae.1	JAAKGP01	2.2353	0.1419	0.2312	12.1408	5.6628
K03821	coasm_bin.312	Flavobacteriales.1_m	PHOS-HE28	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.313	Phototrophicaceae.5_m	JACKCG01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.314	Spirosomataceae.1_m	SCN-52-12	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.315	Villigracilis.3_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.318	Thermoanaerobaculia.3_m	UBA5066	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.320	Thermomicrobiales.1_m	JADLGF01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.321	Dokdonella.4_m	Dokdonella	2.6103	1.1465	0.9826	0.9861	0.0000
K03821	coasm_bin.322	Flavipsychrobacter.5_m	Flavipsychrobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.324	Chthoniobacterales.2_m	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.325	Flexifilum.3_m	Flexifilum	0.6206	0.3271	0.5607	0.4689	0.1411
K03821	coasm_bin.335	Inhella.2_m	Inhella	2.0794	2.7359	3.2148	0.7814	0.2520
K03821	coasm_bin.336	Micavibrionaceae.2_m	UBA1573	0.5928	2.7308	1.2643	0.0000	0.0000
K03821	coasm_bin.337	Ignavibacteria.7	UBA9002	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.338	Pseudorhodobacter.1	JAAKGP01	0.5743	0.7567	1.8158	0.4339	0.0000
K03821	coasm_bin.340	Mesorhizobium_A.2_m	Mesorhizobium_A	0.0000	0.1391	0.0000	1.0817	0.0600
K03821	coasm_bin.347	Accumulibacter.6_m	Accumulibacter	0.8047	0.1463	0.8938	6.3598	0.2208
K03821	coasm_bin.348	Myxococcaceae.11	JAEUJQ01	2.2650	3.4246	2.7678	0.2522	0.3796
K03821	coasm_bin.350	Phycisphaeraceae.13	JAFLCM01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.358	Phycisphaeraceae.22	JABWBB01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.362	Runella.1_m	Runella	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.364	Sediminibacterium.1_m	Sediminibacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.365	Ca_Competibacter.109	JARSSO01	0.0807	0.1419	0.1714	2.1688	8.1813
K03821	coasm_bin.367	Luteimonas_D.2_m	Luteimonas_D	0.4826	1.4307	1.1989	0.1823	0.0686
K03821	coasm_bin.373	Leadbetterella.1_m	Leadbetterella	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.383	Ca_Pacebacteria.9	UBA1364	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.385	Microgenomatia.3_m	UBA924	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.386	alphaI_cluster.1	GCA-013693735	0.2046	0.8088	0.2773	0.5410	0.1163
K03821	coasm_bin.388	Absconditicoccaceae.2_m	JAGOPC01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.389	Phototrophicaceae.6_m	JANWYT01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.392	Gemmobacter.1_m	Gemmobacter	1.9835	2.6136	2.8159	0.2141	0.0000
K03821	coasm_bin.393	Ignavibacteriaceae.2_m	IGN3	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.394	Chelatococcus.1_m	Chelatococcus	3.2090	3.5951	4.6951	2.6926	0.5186
K03821	coasm_bin.395	Chiayiivirga.2_m	Chiayiivirga	0.3640	0.4796	0.2192	0.0000	0.0000
K03821	coasm_bin.399	Bosea.1_m	Bosea	6.5832	8.3216	5.0081	1.0517	0.2024
K03821	coasm_bin.40	Flavipsychrobacter.6_m	Flavipsychrobacter	5.2738	4.6329	7.4115	4.2058	0.1666
K03821	coasm_bin.400	Sphingobacteriales.53	2-12-FULL-35-15	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.407	Ca_Pacebacteria.8	1-14-0-10-56-10	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.409	Chitinophagaceae.18	CAIVPM01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.41	Dojkabacteria.2_m	JAMQHH01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.411	Aquimonas.2_m	Aquimonas	0.8305	1.0944	1.7151	0.0000	0.0000
K03821	coasm_bin.414	Terrimicrobium.2	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.417	Dokdonella_A.1_m	Dokdonella_A	1.2202	1.2881	0.2192	1.0109	0.2779
K03821	coasm_bin.420	Mesorhizobium_I.1_m	Mesorhizobium_I	0.1417	1.0268	1.0240	0.3746	0.1208
K03821	coasm_bin.423	Bryobacter.12	JACTMJ01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.425	Rhodothermaceae.3	BA12	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.426	Phototrophicaceae.7_m	JALHNB01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.437	Mesorhizobium_G.1_m	Mesorhizobium_G	0.9725	1.7824	2.4018	0.0000	0.1758
K03821	coasm_bin.441	Ignavibacterium.2	UTCHB3	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.447	Dojkabacteria.3_m		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.448	Villigracilis.4_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.449	Thermomonas.2_m	Thermomonas	0.1206	0.1590	0.1090	0.3646	0.0000
K03821	coasm_bin.466	Ignavibacteria.1_m	OLB5	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.468	Chthoniobacteraceae.3	JACTMZ01	0.9363	0.6169	0.8459	0.3537	0.0000
K03821	coasm_bin.469	Pseudofulvimonas.1_m	Pseudofulvimonas	0.0000	0.7006	0.3603	0.1004	0.0000
K03821	coasm_bin.47	Anaerolineaceae.3	UBA6663	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.471	Lysobacter_B.2_m	Lysobacter_B	0.1213	0.6395	0.8769	0.0917	0.1379
K03821	coasm_bin.473	Anaerolinea.1_m	Anaerolinea	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.476	Accumulibacter.7_m	Accumulibacter	0.8178	2.5144	2.7089	4.8992	10.3148
K03821	coasm_bin.479	Zambryskibacteraceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.481	Leptovillus.2_m	Leptovillus	15.1486	7.1430	8.7884	21.9363	19.2510
K03821	coasm_bin.482	Ignavibacteriaceae.3_m	BA9	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.484	Rhodoplanes.1	SCUB01	0.0000	0.0000	0.0000	3.1806	4.9708
K03821	coasm_bin.485	Pseudofulvimonas.2_m	Pseudofulvimonas	1.0206	0.9414	0.5532	0.3855	0.2321
K03821	coasm_bin.489	Tenuifilaceae.1_m	UBA2287	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.492	Flavitalea.4	JJ008	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.495	Fimbriimonadaceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.496	Dokdonella.5_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.497	Amaricoccus.1_m	Amaricoccus	2.0298	1.9216	4.3979	0.9405	0.3690
K03821	coasm_bin.499	Dojkabacteria.4_m	JAMQHH01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.502	Pseudoxanthomonas_B.1_m	Pseudoxanthomonas_B	0.2413	0.6359	0.1090	0.0911	0.0686
K03821	coasm_bin.51	Hydrogenophaga.2_m	Hydrogenophaga	0.0000	2.0468	1.6585	0.1067	0.0803
K03821	coasm_bin.512	Phototrophicaceae.8_m	GCA-2794515	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.514	Mesorhizobium_G.2_m	Mesorhizobium_G	2.1113	3.7818	4.8817	1.7011	0.9565
K03821	coasm_bin.518	Elusimicrobia.3	JADKHR01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.519	Flexifilum.4_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.521	Kapaibacteriales.1_m	PGYR01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.529	Azonexus.4_m	Azonexus	1.9183	3.1814	1.8898	0.4508	0.5848
K03821	coasm_bin.53	Saprospiraceae.13	OLB9	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.532	Paceibacteria.4_m	JALHNF01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.535	Novosphingobium.1_m	Novosphingobium	0.0000	0.0000	0.0000	0.2047	11.0073
K03821	coasm_bin.538	Defluviicoccus.1_m	Defluviicoccus	3.3361	2.9697	3.4396	0.4934	0.1689
K03821	coasm_bin.539	Flavobacterium.2_m	Flavobacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.54	Phycisphaeraceae.34	UBA2396	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.540	Pseudohoeflea.1_m	Pseudohoeflea	1.2818	0.6756	0.2316	0.0000	0.0000
K03821	coasm_bin.542	Phycisphaeraceae.32		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.543	Anaerolineae.2	Fen-1058	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.547	Ca_Bealeia.3		0.0808	0.0000	0.2190	0.0000	0.0000
K03821	coasm_bin.548	Phnomibacter.1_m	Phnomibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.55	Competibacter.3_m	Competibacter	0.4533	0.2888	1.0304	14.3296	67.5624
K03821	coasm_bin.551	Cyclobacteriaceae.2_m	UBA2336	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.555	Mesorhizobium.9	DUSC01	0.0000	0.0000	0.2275	1.3295	3.5360
K03821	coasm_bin.556	Myxococcaceae.6	JACRCT01	0.0000	0.0000	0.0000	0.0861	5.2697
K03821	coasm_bin.558	Chiayiivirga.3_m	Chiayiivirga	0.1213	0.4796	0.2192	0.0000	0.0000
K03821	coasm_bin.561	Ca_Pacebacteria.2		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.563	Hydrogenophaga.3_m	Hydrogenophaga	0.0000	5.0222	3.2726	0.3190	0.1074
K03821	coasm_bin.572	Villigracilaceae.2_m	UBA8950	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.578	Terrimicrobium.3	QYQL01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.579	Flavobacteriales.7	PHOS-HE28	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.60	Blastopirellula.1	M30B19	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.61	Chitinophagaceae.14	UBA1930	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.70	Cephaloticoccus.1	UBA2377	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.74	Bacteroidales.2_m	JALNZU01	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.75	Xanthomonadaceae.3		0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.82	Micavibrionaceae.3_m	UBA1573	0.9710	1.7083	0.9752	0.0820	0.0000
K03821	coasm_bin.84	Chlorobium.1_m	Chlorobium	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.85	Aquimonas.3_m	Aquimonas	0.0000	0.0000	0.1096	0.4583	0.2069
K03821	coasm_bin.86	Lacipirellulaceae.1_m	GCA-2702655	0.0000	0.0000	0.0000	0.8694	0.5607
K03821	coasm_bin.88	Defluviicoccus.2_m	Defluviicoccus	3.7669	5.2657	2.6977	0.7328	0.3089
K03821	coasm_bin.92	Anaerolineaceae.2_m	Ch132	0.0000	0.0000	0.0000	0.0000	0.0000
K03821	coasm_bin.93	Micropepsaceae.1	JADZAI01	2.3521	0.7591	1.0966	3.9066	2.5461
K04561	CAN_1_bin.148	Dokdonella.1_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.174	Gracilibacteria.30	UBA5532	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.177	Pararhodobacter.1_m	Pararhodobacter	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.180	Bdellovibrio.13	UBA2316	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.195	Ca_Falkowbacteria.7	UBA919	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.2	Ignavibacteria.5		0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.210	Dokdonella.2_m	Dokdonella	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.48	Paceibacteria.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.5	Micavibrionaceae.1_m	UBA1573	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.77	Thermoanaerobaculia.1_m	UBA5066	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.84	Phototrophicaceae.1_m	CFX2	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_1_bin.98	Accumulibacter.1_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_2_bin.125	Pseudoxanthomonas_A.1_m	Pseudoxanthomonas_A	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_2_bin.151	Brevundimonas.1_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_2_bin.159	Pseudoxanthomonas.1_m	Pseudoxanthomonas	13.6220	12.4064	13.4829	16.5726	3.9291
K04561	CAN_2_bin.173	Burkholderiaceae.1_m	JACDQM01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_2_bin.176	Thermoanaerobaculia.2_m	UBA5066	7.6481	14.9853	11.2403	1.0678	0.1701
K04561	CAN_2_bin.23	Zoogloea.1_m	Zoogloea	3.9324	5.5519	5.4982	0.1415	0.1597
K04561	CAN_2_bin.6	Desulfobacillus.1_m	Desulfobacillus	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_2_bin.66	Chthoniobacterales.1_m	JACTMZ01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_3_bin.10	Rhodobacter.13	JAAKGP01	3.0421	2.1098	3.3269	0.7258	0.1821
K04561	CAN_3_bin.124	Thermomonas.1_m	Thermomonas	0.3890	0.5858	0.7531	0.0840	0.0000
K04561	CAN_3_bin.13	Pseudoxanthomonas_A.2_m	Pseudoxanthomonas_A	1.5341	3.2943	3.3880	0.0429	0.0000
K04561	CAN_3_bin.203	Ancalomicrobiaceae.1_m	JAEULV01	15.3136	15.7646	16.1406	22.1753	70.2836
K04561	CAN_3_bin.205	Niabella.1_m	Niabella	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_3_bin.208	Azospira_A.1_m	Azospira_A	0.7523	0.9913	1.1894	0.0000	0.0000
K04561	CAN_3_bin.216	Zoogloea.2_m	Zoogloea	1.6853	2.5909	2.2839	0.0000	0.1597
K04561	CAN_3_bin.221	Ignavibacteria.31	OLB5	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_3_bin.227	Kapaibacterium.1_m	Kapaibacterium	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_3_bin.43	Luteimonas_D.1_m	Luteimonas_D	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.103	Aggregatilineales.1_m	UBA2796	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.107	Caldilinea.1_m	Caldilinea	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.11	Villigracilis.1_m	Villigracilis	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.112	Bacteroidia.1_m	2-12-FULL-35-15	0.9274	1.0164	1.6716	4.3184	0.5247
K04561	CAN_4_bin.116	Competibacter.1_m	Competibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.142	Vicingus.1_m	Vicingus	0.0000	2.2701	0.3891	4.5556	0.0000
K04561	CAN_4_bin.152	Brevundimonas.2_m	Brevundimonas	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.154	Aquimonas.1_m	Aquimonas	0.2837	0.2991	0.4101	0.7717	0.0645
K04561	CAN_4_bin.166	Ignavibacterium.4	UTCHB3	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.195	Azonexus.1_m	Azonexus	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.197	Ignavibacteria.13	CAIKZJ01	0.0571	0.0000	0.0000	3.1936	1.7536
K04561	CAN_4_bin.208	Azospira_A.2_m	Azospira_A	8.2754	5.9479	5.6921	2.1314	0.1069
K04561	CAN_4_bin.220	Bosea.1	JAIUNP01	0.8790	0.2896	1.1911	3.4864	8.6200
K04561	CAN_4_bin.225	Accumulibacter.2_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.236	Thauera.1_m	Thauera	49.6236	115.4790	111.4021	4.8102	1.7034
K04561	CAN_4_bin.238	Phaeodactylibacter.3	UBA2329	4.5040	4.8221	2.5432	10.8466	6.0815
K04561	CAN_4_bin.25	Competibacter_A.1_m	Competibacter_A	1.7678	1.0588	0.7259	15.0557	8.7711
K04561	CAN_4_bin.35	Brevundimonas.3_m	Brevundimonas	0.0000	0.0000	0.0000	6.5080	0.1580
K04561	CAN_4_bin.38	Salinispiraceae.1_m		0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.44	Mesorhizobium.22	DUSC01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.62	Anaerolineaceae.1_m	JARKPB01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.64	Accumulibacter.3_m	Accumulibacter	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.70	Phototrophicaceae.2_m	JAIOHN01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.72	Competibacter_A.2_m	Competibacter_A	0.0000	1.0953	0.7510	1.7895	0.0712
K04561	CAN_4_bin.76	Dojkabacteria.1_m	Brojett037	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_4_bin.92	Flexifilum.1_m	Flexifilum	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_5_bin.1	Rhabdaerophilum.1_m	Rhabdaerophilum	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_5_bin.100	Ignavibacteriaceae.1_m	JAEXTR01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_5_bin.106	Competibacter.2_m	Competibacter	271.7046	273.0158	275.2702	93.4655	47.9298
K04561	CAN_5_bin.112	Terrimonas.22	JJ008	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_5_bin.145	Bacteroidia.19	JAAFHL01	0.0000	0.0000	0.0000	0.0000	0.0000
K04561	CAN_5_bin.146	Altimarinus.1_m	Altimarinus	0.0000	0.0000	0.0000	0.0000	0.0000
